k,p,realization,lambda2,lambda_max,kappa,sum_inv,kirchhoff,clustering,path_len,deg_var,plateau,vmin,t_star,delta_rel,init_slope
6,0.4,16,1.1492994166278028,11.650377157258664,10.136938197917491,22.09090001785032,2209.090001785032,0.1543968253968254,2.84989898989899,2.0,0.0234700587308192,0.020767318295067182,11,0.11515695238559294,-0.009265596130381894
6,0.4,17,1.2027088864211606,12.338927045932165,10.259279851709152,22.30863323221548,2230.863323221548,0.15207142857142858,2.8492929292929294,2.4,0.0235057624568562,0.020870717643992436,197,0.1121020778500708,-0.00950226824779216
6,0.4,18,0.9842422947159928,11.768544945884035,11.956959184811193,22.364462684078273,2236.446268407827,0.1831984126984127,2.9084848484848487,1.78,0.023697218363650033,0.020997311842002108,429,0.1139334786140724,-0.01017173935502608
6,0.4,19,1.0596394292816278,11.886526732972378,11.217520228584485,22.389026525955483,2238.9026525955483,0.17306349206349206,2.856969696969697,2.02,0.02351632905234708,0.020542592147677723,159,0.12645412887572094,-0.009742060294887143
6,0.5,0,1.2018088477843294,13.65251946136414,11.359975828547197,21.73081650636777,2173.081650636777,0.11843073593073593,2.807878787878788,2.02,0.023111033422184995,0.020166604389796488,192,0.12740360755837332,-0.009786840655172107
6,0.5,1,1.4001234033415815,11.977492345046825,8.554597627938323,21.900023521920357,2190.0023521920357,0.12477777777777778,2.798383838383838,2.26,0.022905575840306946,0.020709254310556716,106,0.09588589018946922,-0.009595834685158764
6,0.5,2,1.287358921557615,12.222754790821968,9.494442137421382,21.93621551120671,2193.621551120671,0.13525396825396827,2.8193939393939393,2.04,0.022977096433631793,0.020474038292907046,387,0.10893709516146684,-0.009861682197094752
6,0.5,3,1.3595709586159521,12.067566750951128,8.876010975724247,21.73485153472987,2173.485153472987,0.11038095238095239,2.788686868686869,2.08,0.022857203451904447,0.01961354029389234,339,0.14190988695696488,-0.009861223781598271
6,0.5,4,1.2388740662740143,12.797418521555043,10.329878451684781,21.705344371468403,2170.5344371468404,0.11767243867243866,2.7882828282828283,2.2,0.022833094197756344,0.01968827422168066,45,0.13773078448494755,-0.010392151018968733
6,0.5,5,1.4399835232991558,12.20112682718199,8.47310169162763,21.90750909047484,2190.750909047484,0.11366666666666667,2.8,2.36,0.023025105247050703,0.020329017161378977,319,0.11709340985605567,-0.009590662259128732
6,0.5,6,1.2350276985496613,12.94115491389071,10.478432936433723,21.902089535627233,2190.2089535627233,0.11627128427128428,2.81979797979798,2.2,0.0231275175789554,0.020779713829067653,231,0.10151559681546207,-0.010228583483962836
6,0.5,7,1.399101260842267,13.925453160795954,9.95314174215864,21.855890439579355,2185.5890439579352,0.10897474747474747,2.7812121212121212,2.5,0.02282929718749439,0.020454389397025867,238,0.10402894889683545,-0.010451626892049348
6,0.5,8,1.2836497728049585,12.712739820035836,9.903589039132285,21.625214600188958,2162.5214600188956,0.0852936507936508,2.791313131313131,2.0,0.0228210066741707,0.019931889714076327,58,0.12659901472989518,-0.01022522681397465
6,0.5,9,1.4537001092077262,12.278328576870358,8.446259650872634,21.903834603221366,2190.3834603221367,0.12664285714285714,2.796161616161616,2.2,0.023189590502515785,0.0204380135180288,61,0.11865569528657588,-0.009740314237827247
6,0.5,10,1.391526480745805,11.62180295915781,8.35183743893179,21.523479000168518,2152.347900016852,0.09217460317460317,2.7654545454545456,1.94,0.022524533383629343,0.020540631042262777,194,0.0880774002096954,-0.010477658010777394
6,0.5,11,1.487849619086148,12.987194624563791,8.728835534158792,21.473034958675587,2147.303495867559,0.08641125541125541,2.7826262626262626,2.04,0.022818859334508557,0.02029511774598731,84,0.11059893711271691,-0.009505419206797433
6,0.5,12,1.3507447251255393,12.905051589845488,9.554027011762775,21.642038985217145,2164.2038985217146,0.11924170274170275,2.812121212121212,1.86,0.023017583403110456,0.02056730618641896,323,0.10645240961135737,-0.009973774788225327
6,0.5,13,1.4080752658375155,11.874154106118592,8.432897299034586,21.698698143642627,2169.8698143642628,0.09004761904761904,2.795757575757576,2.1,0.022844898598544133,0.020473105484339692,158,0.10382156453763344,-0.010346539305691042
6,0.5,14,1.4643231564134127,12.077691277964043,8.247968506860262,21.822407568467572,2182.240756846757,0.12153968253968253,2.785858585858586,2.2,0.022761464335338967,0.020874809328706466,199,0.08288812085360081,-0.00988125129490822
6,0.5,15,1.3877911771864193,13.522728897597332,9.744066052511624,22.08110834254347,2208.110834254347,0.10277200577200578,2.804040404040404,2.72,0.022748283480590853,0.02089230785435867,371,0.08158750209947609,-0.010251330592824385
6,0.5,16,1.4990253172233963,14.152404118863604,9.441070778629488,21.65226087026069,2165.226087026069,0.09217821067821069,2.7654545454545456,2.56,0.022749795974408724,0.020169875592279993,458,0.11340411074591117,-0.009985167610096561
6,0.5,17,1.5058588105065123,12.243737272872353,8.130733895798661,21.470957828364586,2147.0957828364585,0.09975396825396825,2.802828282828283,1.72,0.022610180639069433,0.02016841520277977,469,0.10799407024950501,-0.010003635879626695
6,0.5,18,1.4692064310588888,12.22884830474109,8.323437773089173,21.917806209103702,2191.78062091037,0.12451587301587301,2.778787878787879,2.62,0.023189225906563207,0.020303204685608638,348,0.12445526351691386,-0.010654189792963733
6,0.5,19,1.2792107992500474,12.134835313660794,9.486188922713119,21.80757668535883,2180.7576685358827,0.1147063492063492,2.817979797979798,1.98,0.02304849432499129,0.020301602456022208,262,0.11917879885067591,-0.009460136334382743
6,0.7,0,1.4572271356092619,13.825477338496418,9.487523942323536,21.79440371829044,2179.440371829044,0.05704184704184704,2.7492929292929293,2.96,0.023065529814948135,0.02029985576035911,238,0.11990507379529892,-0.00981489576889603
6,0.7,1,1.5612971128310753,13.960419082377504,8.94155184663302,21.830481329188054,2183.0481329188055,0.04827056277056277,2.7434343434343433,3.16,0.02286114360015179,0.01968469142875002,79,0.13894546252623516,-0.010531738825015069
6,0.7,2,1.4767563453113506,12.38139324962415,8.384181513040142,21.54129244851491,2154.129244851491,0.06991269841269841,2.748282828282828,2.46,0.022555091436636962,0.02069288503223519,233,0.08256257393738288,-0.010398490559355095
6,0.7,3,1.5353615531955647,14.676691014466098,9.559110675866112,21.99959746578596,2199.959746578596,0.08377350427350427,2.727878787878788,3.16,0.02246827505545406,0.019922449769321955,352,0.11330755386645133,-0.010472384692680272
6,0.7,4,1.487551968004462,12.96864206951642,8.718110256620978,21.285864592368547,2128.586459236855,0.07191197691197691,2.7454545454545456,2.14,0.022453012246127106,0.02027738799291622,447,0.09689676509155952,-0.009855490165845216
6,0.7,5,1.3385473691444199,14.759176679899117,11.026264008372726,21.94716617484006,2194.716617484006,0.06363281163281163,2.7484848484848485,3.32,0.02319862938045495,0.0195521229077124,200,0.15718628945444357,-0.01050752511377518
6,0.7,6,1.595780856354458,13.104074192180802,8.211700334666817,21.627350806887417,2162.7350806887416,0.06627994227994229,2.7422222222222223,2.68,0.02298548734475446,0.020571911594768944,447,0.10500433224603002,-0.010149154665637239
6,0.7,7,1.4351749982256508,12.643162497253337,8.809491882790915,21.8709246169745,2187.09246169745,0.0653968253968254,2.7541414141414142,2.56,0.02284523197454508,0.020350830828092685,32,0.10918694759728159,-0.009764157239802946
6,0.7,8,1.501801680931062,12.837846828944155,8.54829701681061,21.70551265267571,2170.551265267571,0.07586507936507936,2.746868686868687,2.38,0.022222162920385577,0.020397657674669268,14,0.08210295515575547,-0.010193040116509965
6,0.7,9,1.5781832042575639,12.515657116734719,7.9304209314675544,21.754651898494707,2175.465189849471,0.06393650793650793,2.745050505050505,2.78,0.022301338047526483,0.02011044670285293,454,0.09824035400945609,-0.010469808178608559
6,0.7,10,1.510540175877114,13.118113103255672,8.684385435586627,21.553009521979885,2155.3009521979884,0.06215728715728716,2.728686868686869,2.66,0.022639473857460884,0.020463916479178005,476,0.09609575699419001,-0.010062474584938313
6,0.7,11,1.366656796820139,12.236680383258646,8.953733235535266,22.001053245085185,2200.1053245085186,0.09471428571428571,2.772727272727273,2.9,0.0226472402947394,0.020615656439181382,477,0.08970558130342804,-0.010356767793283003
6,0.7,12,1.5541964576790557,14.01853260619962,9.019794464809205,21.89562431806258,2189.5624318062582,0.05811327561327562,2.723030303030303,3.32,0.022795257689022175,0.020194403299846432,361,0.11409629251211635,-0.010084792293226699
6,0.7,13,1.5871037203346332,12.965797821589133,8.169471002723979,21.80014985864185,2180.014985864185,0.0712049062049062,2.7185858585858584,3.04,0.022602206204083142,0.020155905915933987,101,0.10823280993282973,-0.010425982150250453
6,0.7,14,1.5108473595133998,12.408580922544717,8.212994412977073,21.57072561669753,2157.0725616697528,0.05729365079365079,2.736767676767677,2.4,0.02250027069532785,0.020359275943364195,75,0.09515417751877223,-0.010146238729465708
6,0.7,15,1.5559468714328726,12.7076009120781,8.167117493141435,21.557672906486218,2155.767290648622,0.07344949494949496,2.744242424242424,2.36,0.022955318780130685,0.02014467668492701,121,0.12243968912496507,-0.009987439751560872
6,0.7,16,1.592549332674028,13.099549081492466,8.225521692001333,21.417871602399362,2141.7871602399364,0.05311760461760461,2.727272727272727,2.36,0.022235330758302183,0.020277302547929928,226,0.08805932466919433,-0.010080394971850155
6,0.7,17,1.5415036627011804,12.489900853176364,8.102413997051608,21.448118095130862,2144.8118095130862,0.05129365079365079,2.7416161616161614,2.12,0.02267023168044299,0.02053158214877167,10,0.09433734784088131,-0.010294090786083164
6,0.7,18,1.4553163857108944,12.92973861424887,8.884486384679121,22.05745662534549,2205.745662534549,0.08267099567099567,2.751717171717172,2.98,0.02267745353778152,0.019710284888852053,128,0.1308422325278299,-0.010236068374375197
6,0.7,19,1.6468002386527036,13.677576096299891,8.30554658377383,21.167482396311744,2116.7482396311743,0.05131385281385281,2.7329292929292928,2.08,0.02255544499767169,0.019957427959295636,61,0.11518358598751816,-0.010051363989408793
6,0.9,0,1.5561296386611867,15.941951231907032,10.244616409737342,21.728056752616475,2172.8056752616476,0.06416278166278166,2.7258585858585858,3.32,0.022734986925137212,0.02046687268648232,362,0.09976316441805932,-0.01015687919775705
6,0.9,1,1.6096676823186276,12.781886876705334,7.940699199659528,21.376995242613955,2137.6995242613953,0.04913275613275613,2.708282828282828,2.42,0.02252817918255146,0.02017127751322261,461,0.10462015816858898,-0.009973655285027055
6,0.9,2,1.4897578086121728,13.122304131439336,8.808347273348948,21.7564765390378,2175.64765390378,0.05370490620490621,2.7454545454545456,2.88,0.022406861492982762,0.019754263642340404,416,0.11838328413254492,-0.010260196087527249
6,0.9,3,1.3998973401430848,13.01665357056606,9.298291522745243,21.752992169705013,2175.299216970501,0.04864718614718615,2.7406060606060607,2.78,0.022523991245379182,0.02012326202075907,174,0.1065854269994277,-0.009896718228881954
6,0.9,4,1.5179334462665484,12.933452153004648,8.520434268587518,21.79987840827633,2179.987840827633,0.05204761904761905,2.727070707070707,3.0,0.02256565447986818,0.019567966690441377,50,0.1328429358032214,-0.010844369137292895
6,0.9,5,1.7160313914316214,12.201340487488322,7.110208209716488,21.469205027995052,2146.9205027995054,0.0618015873015873,2.737979797979798,2.5,0.02245656107331827,0.02009124641319208,308,0.10532844509912674,-0.010060628000766684
6,0.9,6,1.4536473964514325,15.489915829483317,10.655896242305035,21.40975894182016,2140.975894182016,0.03568315018315018,2.7234343434343433,2.7,0.022446718250070778,0.019725694855587707,36,0.1212214348738703,-0.01026899448393845
6,0.9,7,1.5587970330591245,13.612805481095581,8.732891577539494,21.637687727722287,2163.7687727722287,0.06304256854256854,2.7248484848484846,3.0,0.02257198256788649,0.020100479745426936,32,0.10949427304519532,-0.009300408704233364
6,0.9,8,1.5716715168943127,13.74299380435732,8.74418964562903,21.25178286071502,2125.178286071502,0.028555555555555556,2.7187878787878788,2.48,0.02227709724678108,0.020004170551465063,101,0.10202975145895382,-0.009907456814390807
6,0.9,9,1.569701262336278,12.075790663317353,7.693050233866951,21.50878954937422,2150.878954937422,0.04869047619047619,2.733939393939394,2.48,0.022335504697432583,0.020326419511543715,439,0.08995029273369441,-0.009900866052359845
6,0.9,10,1.4956993253146647,12.643150489867377,8.453002736500878,21.565194979709492,2156.519497970949,0.041563492063492066,2.748080808080808,2.52,0.022775392534639373,0.02042388822983258,374,0.10324758623722335,-0.010302187484748654
6,0.9,11,1.608806292824217,12.910923684823661,8.025157374390222,21.61877874282341,2161.877874282341,0.034349206349206345,2.7391919191919194,2.7,0.02273451664887387,0.02030904965832689,290,0.10668654311008302,-0.00999723159161277
6,0.9,12,1.5155025216705444,14.311002772543945,9.443074206678897,21.758818065848242,2175.881806584824,0.048835497835497836,2.742424242424242,3.06,0.02237002577491578,0.020399724521486525,355,0.08807773729248963,-0.00943654193184115
6,0.9,13,1.5330710642230299,13.107227621028448,8.549654302992977,21.740261240391906,2174.0261240391906,0.0653939393939394,2.7258585858585858,2.82,0.022316871226965473,0.020588332469746447,113,0.07745435010309296,-0.009423234931303585
6,0.9,14,1.516866347804635,13.221133905052104,8.71608360498411,21.630507159705296,2163.0507159705294,0.040313852813852816,2.721212121212121,2.9,0.022431886116055785,0.020093061013193525,359,0.10426341729633821,-0.010377288177572384
6,0.9,15,1.654464045270275,12.629212370985353,7.633416034086272,21.359338095312086,2135.9338095312087,0.038436507936507935,2.728080808080808,2.56,0.02251507485598143,0.02033217835139431,77,0.09695266476128134,-0.010569775152339134
6,0.9,16,1.542579527445304,12.378059403304103,8.024260132509115,21.40897065806946,2140.897065806946,0.04099206349206349,2.720808080808081,2.44,0.022449762442658075,0.019670296204230567,254,0.12380826948734593,-0.010009150370557352
6,0.9,17,1.611874666667145,12.873935210346552,7.986933150929062,21.414866540858696,2141.4866540858698,0.054536796536796536,2.7266666666666666,2.28,0.022668905293566185,0.01993053541702217,141,0.12079850531296765,-0.010253908637633332
6,0.9,18,1.6036931854946381,14.235531409612282,8.876717528248097,21.959496095722567,2195.9496095722566,0.05010822510822511,2.7103030303030304,3.68,0.022685533000779964,0.020285262344936012,351,0.10580622706821244,-0.010926732468023313
6,0.9,19,1.564553026292635,12.97223615725407,8.291336847810829,21.373198289557468,2137.3198289557467,0.03664069264069264,2.736969696969697,2.44,0.02248049287422076,0.020335063354704135,477,0.09543516378935228,-0.00958349097284436
6,1.0,0,1.5293448871589226,12.960287368758333,8.474404614406351,21.65393965695472,2165.3939656954717,0.04423809523809524,2.7345454545454544,2.72,0.02255566993410931,0.020314109214610236,53,0.09937903533999336,-0.010349005103038973
6,1.0,1,1.7656057796386557,12.623465249217375,7.149651068655236,21.555986466779252,2155.5986466779254,0.028936507936507937,2.712727272727273,2.66,0.022535687789506244,0.02020881137294077,393,0.10325295763322505,-0.010352995009733246
6,1.0,2,1.6433971088923893,14.630779896452397,8.90276599446691,21.701563988350983,2170.156398835098,0.054645077145077145,2.7193939393939393,3.22,0.022441948722899417,0.02059167079381145,422,0.08244729332261472,-0.01046482070732757
6,1.0,3,1.5814338697854473,13.12588367277796,8.299988967960289,21.778770166418226,2177.8770166418226,0.04301370851370852,2.7115151515151514,3.18,0.022521907689197058,0.020237889514843215,243,0.10141317537898459,-0.01007410626842956
6,1.0,4,1.465154022650998,13.066752571100192,8.918347401768498,21.762090827651686,2176.2090827651687,0.05395743145743146,2.7317171717171718,2.66,0.02238604033646691,0.020169409341708903,283,0.09901844906207503,-0.01057826472475645
6,1.0,5,1.499775000961499,13.865817603656005,9.245265186289071,22.245404272811506,2224.5404272811506,0.05892857142857142,2.736161616161616,3.46,0.022488485850085903,0.02042440545343271,94,0.09178387599827259,-0.009344501811747419
6,1.0,6,1.6812839879699197,13.076132093078261,7.777467808319012,21.70027748073398,2170.027748073398,0.060497113997113994,2.731919191919192,3.0,0.022509014606924713,0.0206478579889341,84,0.08268494425420309,-0.009664673771641588
6,1.0,7,1.5090342326192219,12.573300757417446,8.33201824427405,21.669732577787503,2166.9732577787504,0.05252380952380952,2.7264646464646463,2.74,0.02261438709192813,0.020207556232184693,128,0.10642918819597462,-0.01001032693196238
6,1.0,8,1.4764993212696964,13.451871866404474,9.110652252001518,22.01276605822673,2201.276605822673,0.053276334776334776,2.7345454545454544,3.18,0.022909653143885537,0.02033224441142665,145,0.11250317568194108,-0.009808675131983934
6,1.0,9,1.508014256062479,13.88552842103617,9.20782304624372,21.798027114085414,2179.8027114085417,0.04901226551226551,2.7248484848484846,3.02,0.02243963296458764,0.020301470182753235,413,0.09528510493949147,-0.009854848908700073
6,1.0,10,1.476966356851181,13.14266080481522,8.898415826366364,21.85810844960976,2185.810844960976,0.06082395382395382,2.737171717171717,2.86,0.02223413967446067,0.020050800859740092,24,0.09819758473625492,-0.010222948300117524
6,1.0,11,1.4917701810141188,12.975377889060717,8.697973759094673,21.564317287643735,2156.4317287643735,0.056228715728715725,2.7240404040404043,2.7,0.022493245608138767,0.019531852356867035,41,0.1316570006331237,-0.010134393911056427
6,1.0,12,1.70706779202643,13.883143506490741,8.132742924058281,21.50489901760715,2150.489901760715,0.058406204906204906,2.715959595959596,2.82,0.02279695754572437,0.01984473791073798,126,0.12950059801028532,-0.009879106451903027
6,1.0,13,1.6769374468678115,14.970754458393493,8.927437625270942,21.984521497767123,2198.4521497767123,0.046006771006771,2.69010101010101,3.98,0.022511913013874136,0.02035402702899735,312,0.09585529153150497,-0.010438922025385645
6,1.0,14,1.4098078178838203,12.283965549075301,8.713219910720909,21.38658910811856,2138.658910811856,0.05074603174603174,2.746060606060606,2.12,0.02270329008999605,0.020262867545211186,86,0.10749202142557343,-0.009979754987532636
6,1.0,15,1.501805385977288,13.536039830402855,9.013178376367577,22.276490805199114,2227.6490805199114,0.04414213564213564,2.7165656565656566,4.0,0.02263198108134484,0.02052552796579981,266,0.09307418152984157,-0.010256129051198883
6,1.0,16,1.6069020045192028,13.2434056930042,8.241576434504932,21.780526249703605,2178.0526249703607,0.047168831168831166,2.723030303030303,3.2,0.022553260717479526,0.01990029283337876,357,0.11763123378628036,-0.010128434867869351
6,1.0,17,1.5989264595922714,13.689471277180566,8.561664105972328,21.69014542821991,2169.014542821991,0.047484848484848484,2.7165656565656566,3.16,0.022621411661683494,0.020071568769576838,161,0.11271811548461498,-0.009917748313695289
6,1.0,18,1.651654728959169,13.2477119237115,8.020872456835983,21.73210186049806,2173.210186049806,0.042261183261183256,2.725050505050505,3.14,0.02220428336191286,0.02010070243042135,423,0.09473761873800415,-0.010403240348405134
6,1.0,19,1.6288327372392821,12.98077100400876,7.969370155225357,21.401712047374506,2140.171204737451,0.03214285714285715,2.7185858585858584,2.46,0.022228379051509584,0.020033944624706018,414,0.09872219749890118,-0.010103153886518286
8,0.0,0,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04182354272971111,0.028322473682159975,5,0.3228102682454034,-0.009104028478663706
8,0.0,1,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.05363253503341662,0.024656584751256243,15,0.5402681462680524,-0.009847794941754875
8,0.0,2,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.045063911989699716,0.028728460571155533,5,0.3624951917684818,-0.009875422400496627
8,0.0,3,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.041979229741933646,0.02839509433000109,6,0.3235918213707282,-0.009335241042289819
8,0.0,4,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04242947205024801,0.029052445399530412,8,0.315276764105751,-0.009814009825220885
8,0.0,5,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.0522132840428699,0.029255031207624887,15,0.4397013759256181,-0.008582213724590287
8,0.0,6,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.05442171330545532,0.026355314955235232,8,0.5157205946951814,-0.01066374822496648
8,0.0,7,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04731366317962588,0.030258019442325916,13,0.3604803050769579,-0.009172695857025208
8,0.0,8,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04742924681491374,0.02642480833766061,9,0.4428583603534783,-0.00919788824667607
8,0.0,9,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04283808178553452,0.025284632167792913,6,0.40976273647409256,-0.009729988748582052
8,0.0,10,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.05103396369727373,0.028126716900335795,7,0.4488627795563851,-0.009545688082951103
8,0.0,11,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04657113504632129,0.028696184001238734,9,0.38382038632520976,-0.009128536743185187
8,0.0,12,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04956866601198548,0.026359108594816577,5,0.4682304222501557,-0.009835131315087852
8,0.0,13,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04473742225477512,0.027679980231077667,5,0.381279053731729,-0.010247269321417111
8,0.0,14,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.044905460483708935,0.027048798781541254,18,0.39765011893477464,-0.009593480014857764
8,0.0,15,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04828635656222293,0.029352735036167067,12,0.39211120643690633,-0.008496970785715287
8,0.0,16,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.0434183090725009,0.028677903234346536,9,0.33949746438859457,-0.00941380271912984
8,0.0,17,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.0469449738547533,0.028563054545684852,7,0.3915630961035721,-0.009353680105498703
8,0.0,18,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04286932768501389,0.028597397413270026,6,0.3329170538107831,-0.009234481150536754
8,0.0,19,0.11797631679985265,11.038982375298486,93.56947796587149,35.54582662143735,3554.582662143735,0.6428571428571429,6.696969696969697,0.0,0.04723732821443301,0.029796162763956035,7,0.3692242154616179,-0.009491085194440013
8,0.01,0,0.16708347525029638,11.81134885564016,70.69130467837338,26.87990164477416,2687.9901644774163,0.6046825396825397,4.250909090909091,0.18,0.03648586434358236,0.027821780682645875,5,0.23746411978480214,-0.010143294156995313
8,0.01,1,0.1444235857797228,11.447323026855042,79.26214381849432,30.30752918716461,3030.752918716461,0.6276190476190476,4.9117171717171715,0.06,0.037868221799055045,0.029089517326191295,14,0.23182246368597142,-0.00887522903473763
8,0.01,2,0.13290461124669462,11.413192914975374,85.87507090924375,31.294560816688104,3129.4560816688104,0.6278571428571429,4.91030303030303,0.06,0.042339835449595006,0.029162749999053716,7,0.3112219334491375,-0.009364950425086215
8,0.01,3,0.1542196149367075,11.443323627704835,74.20147970412994,29.33787660357392,2933.7876603573923,0.6261111111111112,4.778585858585859,0.08,0.040640080366156,0.029212252761814987,5,0.28119598931349093,-0.009644461437662871
8,0.01,4,0.12763562943187898,11.4905142703482,90.02591456236644,30.77498473179717,3077.4984731797167,0.6242857142857143,5.161212121212121,0.08,0.043992264790994634,0.029732133570136078,5,0.3241508771736993,-0.009597831045576606
8,0.01,5,0.11771139968149127,11.34806741628735,96.40584894065871,33.64235154043382,3364.235154043382,0.6376190476190476,5.892929292929293,0.02,0.04365774732462402,0.028953033129853867,7,0.33681797838607996,-0.009443216034636647
8,0.01,6,0.13762653551676368,11.43748215494286,83.1052101398695,29.964094461331964,2996.4094461331965,0.6225,4.9086868686868685,0.1,0.03933743301264178,0.028288187339976477,6,0.2808837493060219,-0.009159501548457134
8,0.01,7,0.1349275418722296,11.516094038839915,85.35021003899371,31.17568781278805,3117.5687812788046,0.6265714285714286,5.188686868686869,0.1,0.037688671289644864,0.025614230007913612,5,0.3203732280434296,-0.010666322870986891
8,0.01,8,0.13659598335734335,11.668858479670643,85.42607324802665,30.569827978198,3056.9827978198,0.6286904761904762,4.74969696969697,0.08,0.041260529961714074,0.028993630056173107,6,0.29730349845054116,-0.009754185373658122
8,0.01,9,0.1464248162379203,11.829762023943411,80.79069059387902,28.9985577985351,2899.85577985351,0.6135317460317461,4.7684848484848485,0.12,0.039606882660404956,0.028390339838688956,7,0.28319680995568963,-0.009131992573767667
8,0.01,10,0.11896505935841566,11.435204549707093,96.12237922107303,33.1271914202791,3312.7191420279096,0.635952380952381,5.873131313131313,0.04,0.044827015710395324,0.027443905023425558,10,0.3877820196480009,-0.009671103277809553
8,0.01,11,0.11756889302583097,11.3397275766115,96.4517678508724,32.70472033187956,3270.4720331879557,0.6376190476190476,5.593535353535353,0.02,0.04462230250950735,0.027692053396460508,6,0.37941227056671123,-0.00972760501350491
8,0.01,12,0.1967848565589986,11.49239238715971,58.40079662692004,26.914501512880758,2691.4501512880756,0.6190079365079365,4.338383838383838,0.1,0.03924290482414727,0.025996121250900384,8,0.33755869073931977,-0.009286902350875108
8,0.01,13,0.11868678220199555,11.399151445671052,96.04398429363933,30.259166037017273,3025.916603701727,0.626547619047619,5.107070707070707,0.08,0.04151245301856663,0.028308445654870385,16,0.3180734069796043,-0.00954084491391201
8,0.01,14,0.13331032691228903,11.538464768577859,86.55342039757763,31.07136380488319,3107.136380488319,0.628452380952381,4.917171717171717,0.1,0.0412857111372378,0.02775131941989293,6,0.32782266175227576,-0.009938048607462223
8,0.01,15,0.15529551579693232,11.45545396690474,73.76551671900258,29.888345772261655,2988.8345772261655,0.6252380952380953,4.779191919191919,0.06,0.0416242957124507,0.02795456223479057,7,0.32840756206647903,-0.00913340211305152
8,0.01,16,0.12849712239595357,11.419674511668514,88.8710525087068,31.318811410710698,3131.8811410710696,0.631904761904762,5.014747474747475,0.06,0.03994499841934018,0.026720083253750825,6,0.3310781246441669,-0.009697643794230906
8,0.01,17,0.15451861446854742,11.528514615328312,74.60922850609022,28.754159870391202,2875.4159870391204,0.6236904761904762,4.40949494949495,0.1,0.03758856281244662,0.02930909839207651,6,0.2202655222994733,-0.00969139736025302
8,0.01,18,0.12678366175617023,11.471595484616781,90.48165454219884,31.934832938145433,3193.4832938145432,0.6302380952380953,5.360808080808081,0.06,0.044839362759552887,0.026697045060287916,8,0.404606947617689,-0.009841556673565292
8,0.01,19,0.18388713672083568,11.518759016330554,62.64037399101772,27.37835465008604,2737.8354650086044,0.6226984126984128,4.261616161616161,0.1,0.038511437672501515,0.030167424794653026,38,0.2166632403808285,-0.009238553710356909
8,0.03,0,0.30325458975941777,12.311725540267705,40.59864534955602,21.999085551351715,2199.9085551351714,0.5705873015873015,3.5547474747474745,0.32,0.02973717537129221,0.02473180850092987,472,0.16832018535272314,-0.009798776083982108
8,0.03,1,0.19083140475393065,11.782794626321753,61.744525967909674,26.32037529405311,2632.037529405311,0.6115873015873016,4.175151515151515,0.16,0.03317835967181878,0.029443808390316933,8,0.11255985282099161,-0.009669703564309155
8,0.03,2,0.18007350637006633,12.310732892472211,68.36504236871254,25.672214711212103,2567.2214711212105,0.5875873015873015,4.13939393939394,0.24,0.03700670855651411,0.028178690930005294,196,0.23855181859870822,-0.009056696534578523
